,year,country,forest,urban,temp
99,1990,Nigeria,18.92245023,29.67999954,2.572166667
100,1990,North Korea,68.10896105,58.38400174,3.0565
101,1990,Norway,33.21606045,71.95599265,9.99425
102,1990,Oman,0.006462036,66.10199982,1.375333333
103,1990,Pakistan,3.278071814,30.57599998,2.17325
104,1990,Panama,67.79661017,53.90300076,1.61025
105,1990,Papua New Guinea,74.25473656,14.99399846,1.327833333
106,1990,Paraguay,53.25195067,48.69401117,1.528916667
107,1990,Peru,60.87578125,68.9010017,1.288511905
108,1990,Philippines,21.98410303,46.98600011,2.975333333
109,1990,Poland,28.99539652,61.26999966,10.20341667
110,1990,Portugal,37.55191257,47.91500095,2.386416667
111,1990,Puerto Rico,32.35625705,92.94201301,1.303916667
112,1990,Qatar,0,92.78594591,8.438833333
113,1990,Romania,27.77850447,53.21700202,9.71425
114,1990,Russia,49.35646539,73.39399968,17.31908333
115,1990,Rwanda,12.89014998,5.416002492,1.424083333
116,1990,Saudi Arabia,0.454484135,76.58300164,10.10375
117,1990,Senegal,48.55347219,38.8960028,1.705666667
118,1990,Sierra Leone,43.19756165,33.25199907,1.990583333
119,1990,Slovakia,39.95841996,56.49100513,9.077
120,1990,Slovenia,58.98709037,50.38998359,8.262083333
121,1990,Solomon Islands,83.02965345,13.67688558,1.5095
122,1990,Somalia,13.20177256,29.65799766,0.983583333
123,1990,South Africa,7.617736524,52.03699895,1.317583333
124,1990,South Korea,66.03773585,73.84399921,2.70325
125,1990,Spain,27.64994794,75.35100051,6.830333333
126,1990,Sri Lanka,36.42162335,18.53499824,2.37875
127,1990,Sudan,12.93236953,28.60999752,3.328833333
128,1990,Suriname,98.91025641,65.70610987,2.055833333
129,1990,Swaziland,27.44186047,20.20204952,1.34
130,1990,Sweden,68.38962811,83.10000134,11.32116667
131,1990,Switzerland,29.11786283,73.92600631,7.813333333
132,1990,Tajikistan,2.915118605,31.65800738,2.695416667
133,1990,Thailand,27.41294604,29.42399956,3.071333333
134,1990,Togo,12.59422688,28.5889927,2.224666667
135,1990,Tunisia,4.138774459,57.94600547,2.257916667
136,1990,Turkey,12.5021114,59.20299915,2.162
137,1990,Turkmenistan,8.782159045,45.07500884,12.23341667
138,1990,Uganda,23.77758871,11.07599805,1.454511905
139,1990,Ukraine,16.00759472,66.75699915,11.02083333
140,1990,United Arab Emirates,2.93062201,79.050992,8.446583333
141,1990,Uruguay,4.55833619,88.97301566,1.818333333
142,1990,Uzbekistan,7.15796897,41.36500244,12.61508333
143,1990,Venezuela,58.98305085,84.28400002,1.596333333
144,1990,Vietnam,28.7658607,20.25700046,5.358416667
145,1990,Yemen,1.039831809,20.93100138,2.338444444
146,1990,Zambia,71.0259756,39.40700511,2.004333333
147,1990,Zimbabwe,57.29352462,28.988002,2.4045
148,1991,Afghanistan,2.067824648,21.26599925,1.823583333
149,1991,Albania,28.71715328,36.70000214,6.750583333
150,1991,Algeria,0.696213693,52.87099892,12.66808333
151,1991,Angola,48.80981792,38.57999628,1.464666667
152,1991,Argentina,12.60636024,87.32800087,3.368333333
153,1991,Armenia,11.75272216,67.14999867,7.116583333
154,1991,Australia,16.73600354,85.40300278,2.298916667
155,1991,Austria,45.80043594,62.68900491,7.335166667
156,1991,Azerbaijan,10.2839564,53.44099849,6.721
157,1991,Bangladesh,11.45732504,20.25700009,1.809416667
158,1991,Belarus,38.84145139,66.37400432,10.45991667
159,1991,Belize,70.16001754,47.27091029,2.11525
160,1991,Benin,50.47002483,35.2470017,1.8465
161,1991,Bhutan,53.86297969,17.16094282,1.668
162,1991,Bolivia,57.71679129,56.57899347,2.220708333
163,1991,Botswana,23.99678859,45.2920138,1.649916667
164,1991,Brazil,65.10562159,74.68999976,1.754666667
165,1991,Bulgaria,30.1166049,66.71699662,7.553416667
166,1991,Burkina Faso,24.80665205,14.070002,2.469416667
167,1991,Burundi,10.89953271,6.45499642,1.364333333
168,1991,Cambodia,72.53682302,15.88700132,2.332416667
169,1991,Cameroon,50.97417021,40.2349974,1.821083333
170,1991,Canada,38.29389312,76.62000089,18.18933333
171,1991,Central African Republic,36.18799961,36.90599557,1.865690476
172,1991,Chad,5.294710928,21.02300766,2.6015
173,1991,Chile,20.60449315,83.39799739,2.655291667
174,1991,China,16.94954757,27.31200003,2.083566667
175,1991,Colombia,57.82347003,69.949001,1.55725
176,1991,Costa Rica,49.84723854,50.91699366,1.654416667
177,1991,Croatia,33.08889286,51.35700665,7.29325
178,1991,Cuba,19.51303538,73.67600108,1.755
179,1991,Cyprus,17.54978355,67.18803671,1.71875
180,1991,Czech Republic,34.02355377,75.15799948,7.717
181,1991,Denmark,12.91413069,84.87099504,2.440583333
182,1991,Djibouti,0.241587575,76.1139601,1.311166667
183,1991,Dominican Republic,23.66176775,55.49699398,2.750916667
184,1991,Ecuador,52.52365988,55.70900077,1.662583333
185,1991,Egypt,0.045707971,43.34499924,4.222277778
186,1991,El Salvador,17.97779923,49.79400776,1.877416667
187,1991,Equatorial Guinea,65.89304813,35.74793929,1.85225
188,1991,Estonia,52.04057561,71.04599075,11.35033333
189,1991,Ethiopia,15.06775658,12.8670005,1.311791667
190,1991,Fiji,52.30706076,42.38102554,1.978833333
191,1991,Finland,72.00499031,79.84299146,11.4085
192,1991,France,26.51972548,74.22900006,5.18975
193,1991,Gabon,85.38052548,70.46194988,1.712083333
194,1991,Gambia,43.86363636,39.40997985,1.6855
195,1991,Georgia,39.60282055,54.79900329,6.551583333
196,1991,Germany,32.38163435,73.26899942,7.353833333
197,1991,Ghana,38.03814714,37.16999765,1.703166667
198,1991,Greece,25.82777347,71.63500284,6.696583333
199,1991,Greenland,0.00064384,80.03243243,2.462833333
200,1991,Guatemala,43.80365808,42.32299618,2.25625
201,1991,Guinea,29.41559499,28.31199958,2.008333333
202,1991,Guyana,84.61366523,29.49297921,1.688
203,1991,Haiti,4.183599419,29.64100654,3.901
204,1991,Honduras,71.15559925,40.95300131,2.2835
205,1991,Hungary,20.16913319,65.7129967,7.815166667
206,1991,Iceland,0.173266833,90.9320124,6.095083333
207,1991,India,21.55398747,25.77800004,5.652083333
208,1991,Indonesia,64.38139294,31.61299976,1.494166667
209,1991,Iran,5.587698617,56.86500028,1.825666667
210,1991,Iraq,1.841461463,69.5219982,4.137777778
211,1991,Ireland,6.996661344,57.07300165,4.549666667
212,1991,Israel,6.196857671,90.46300263,10.30791667
213,1991,Italy,26.07153786,66.70599997,6.75075
214,1991,Jamaica,31.78485688,49.65599141,3.740833333
215,1991,Japan,68.41086122,77.47299973,2.247833333
216,1991,Jordan,1.10494107,74.45501225,11.93725
217,1991,Kazakhstan,1.267548246,56.17499772,15.26
218,1991,Kenya,8.095196261,17.04300047,1.271083333
219,1991,Kuwait,0.201459035,97.98802453,13.32858333
220,1991,Kyrgyzstan,4.358706986,37.49000807,2.33325
221,1991,Laos,75.96624783,15.78199724,5.19125
222,1991,Latvia,51.01614252,69.20101668,10.89116667
223,1991,Lebanon,12.8054741,83.47199707,4.312833333
224,1991,Lesotho,1.324110672,14.52698259,1.584375
225,1991,Liberia,50.86171096,58.0000068,1.765916667
226,1991,Libya,0.123327688,75.77700206,1.768
227,1991,Lithuania,31.03063178,67.52298918,10.42533333
228,1991,Macedonia,35.86315376,58.23397558,7.126916667
229,1991,Madagascar,23.42934278,24.11900406,2.065125
230,1991,Malawi,40.97475605,11.88499965,2.09925
231,1991,Malaysia,67.86638259,50.57600186,1.463583333
232,1991,Mali,5.418008671,23.75100462,1.63725
233,1991,Mauritania,0.393130882,39.19898408,7.901833333
234,1991,Mexico,35.78775174,71.81599993,1.846416667
235,1991,Moldova,9.704898083,46.66900648,9.243
236,1991,Mongolia,8.016491156,56.98700313,3.002433333
237,1991,Montenegro,46.54275093,49.16497146,7.208916667
238,1991,Morocco,11.10889536,49.11700194,8.84225
239,1991,Mozambique,54.88313538,25.4869971,1.853125
240,1991,Namibia,10.55399677,27.91900337,1.300625
241,1991,Nepal,33.04405594,9.180000222,1.74625
242,1991,Netherlands,10.26362559,69.32899831,6.34275
243,1991,New Caledonia,45.89715536,59.71875321,1.010416667
244,1991,New Zealand,36.86187384,84.94998712,1.650083333
