,year,country,forest,urban,temp
162,1991,Bolivia,57.71679129,56.57899347,21.75408333
163,1991,Botswana,23.99678859,45.2920138,22.05966667
164,1991,Brazil,65.10562159,74.68999976,25.29216667
165,1991,Bulgaria,30.1166049,66.71699662,10.18066667
166,1991,Burkina Faso,24.80665205,14.070002,28.45941667
167,1991,Burundi,10.89953271,6.45499642,20.23833333
168,1991,Cambodia,72.53682302,15.88700132,27.20141667
169,1991,Cameroon,50.97417021,40.2349974,24.73383333
170,1991,Canada,38.29389312,76.62000089,-4.426666667
171,1991,Central African Republic,36.18799961,36.90599557,25.69983333
172,1991,Chad,5.294710928,21.02300766,27.5535
173,1991,Chile,20.60449315,83.39799739,9.725416667
174,1991,China,16.94954757,27.31200003,7.097166667
175,1991,Colombia,57.82347003,69.949001,25.34183333
176,1991,Costa Rica,49.84723854,50.91699366,26.28991667
177,1991,Croatia,33.08889286,51.35700665,11.33325
178,1991,Cuba,19.51303538,73.67600108,26.16583333
179,1991,Cyprus,17.54978355,67.18803671,19.08275
180,1991,Czech Republic,34.02355377,75.15799948,7.772
181,1991,Denmark,12.91413069,84.87099504,-17.82791667
182,1991,Djibouti,0.241587575,76.1139601,29.28941667
183,1991,Dominican Republic,23.66176775,55.49699398,26.05341667
184,1991,Ecuador,52.52365988,55.70900077,22.5295
185,1991,Egypt,0.045707971,43.34499924,23.0885
186,1991,El Salvador,17.97779923,49.79400776,25.64075
187,1991,Equatorial Guinea,65.89304813,35.74793929,25.23508333
188,1991,Estonia,52.04057561,71.04599075,6.258083333
189,1991,Ethiopia,15.06775658,12.8670005,23.41241667
190,1991,Fiji,52.30706076,42.38102554,25.348
191,1991,Finland,72.00499031,79.84299146,2.32825
192,1991,France,26.51972548,74.22900006,13.1395
193,1991,Gabon,85.38052548,70.46194988,24.56683333
194,1991,Gambia,43.86363636,39.40997985,28.04525
195,1991,Georgia,39.60282055,54.79900329,8.857083333
196,1991,Germany,32.38163435,73.26899942,8.523083333
197,1991,Ghana,38.03814714,37.16999765,26.96941667
198,1991,Greece,25.82777347,71.63500284,14.41283333
199,1991,Greenland,0.00064384,80.03243243,-18.37133333
200,1991,Guatemala,43.80365808,42.32299618,23.87758333
201,1991,Guinea,29.41559499,28.31199958,26.05066667
202,1991,Guyana,84.61366523,29.49297921,26.44175
203,1991,Haiti,4.183599419,29.64100654,26.854
204,1991,Honduras,71.15559925,40.95300131,25.3375
205,1991,Hungary,20.16913319,65.7129967,9.680166667
206,1991,Iceland,0.173266833,90.9320124,2.540083333
207,1991,India,21.55398747,25.77800004,24.31175
208,1991,Indonesia,64.38139294,31.61299976,26.07516667
209,1991,Iran,5.587698617,56.86500028,18.02925
210,1991,Iraq,1.841461463,69.5219982,22.28033333
211,1991,Ireland,6.996661344,57.07300165,9.825166667
212,1991,Israel,6.196857671,90.46300263,20.02191667
213,1991,Italy,26.07153786,66.70599997,12.8535
214,1991,Jamaica,31.78485688,49.65599141,26.68783333
215,1991,Japan,68.41086122,77.47299973,12.78316667
216,1991,Jordan,1.10494107,74.45501225,19.79175
217,1991,Kazakhstan,1.267548246,56.17499772,6.471
218,1991,Kenya,8.095196261,17.04300047,24.37158333
219,1991,Kuwait,0.201459035,97.98802453,25.34858333
220,1991,Kyrgyzstan,4.358706986,37.49000807,3.783333333
221,1991,Laos,75.96624783,15.78199724,24.25958333
222,1991,Latvia,51.01614252,69.20101668,6.689916667
223,1991,Lebanon,12.8054741,83.47199707,18.11483333
224,1991,Lesotho,1.324110672,14.52698259,14.353
225,1991,Liberia,50.86171096,58.0000068,25.84491667
226,1991,Libya,0.123327688,75.77700206,22.61816667
227,1991,Lithuania,31.03063178,67.52298918,7.091583333
228,1991,Macedonia,35.86315376,58.23397558,9.984416667
229,1991,Madagascar,23.42934278,24.11900406,23.327
230,1991,Malawi,40.97475605,11.88499965,21.8895
231,1991,Malaysia,67.86638259,50.57600186,26.33208333
232,1991,Mali,5.418008671,23.75100462,28.85583333
233,1991,Mauritania,0.393130882,39.19898408,28.03383333
234,1991,Mexico,35.78775174,71.81599993,20.83966667
235,1991,Moldova,9.704898083,46.66900648,9.18325
236,1991,Mongolia,8.016491156,56.98700313,0.124833333
237,1991,Montenegro,46.54275093,49.16497146,10.06966667
238,1991,Morocco,11.10889536,49.11700194,17.61725
239,1991,Mozambique,54.88313538,25.4869971,24.13275
240,1991,Namibia,10.55399677,27.91900337,20.78075
241,1991,Nepal,33.04405594,9.180000222,15.135
242,1991,Netherlands,10.26362559,69.32899831,9.75125
243,1991,New Caledonia,45.89715536,59.71875321,22.85541667
244,1991,New Zealand,36.86187384,84.94998712,10.53433333
245,1991,Nicaragua,36.92870201,53.35199836,26.61025
246,1991,Niger,1.486776664,15.44899925,27.85916667
247,1991,Nigeria,18.47261109,30.17599977,27.04333333
248,1991,North Korea,67.05589237,58.53100201,7.537
249,1991,Norway,33.21085846,72.26500869,1.1335
250,1991,Oman,0.006462036,67.79600068,27.01083333
251,1991,Pakistan,3.224756123,30.82599976,20.90133333
252,1991,Panama,67.56389561,54.75699127,27.06808333
253,1991,Papua New Guinea,74.24877446,14.8160064,24.72616667
254,1991,Paraguay,52.80166121,49.43900764,24.11566667
255,1991,Peru,60.7371875,69.30000133,20.50425
256,1991,Philippines,22.14240199,46.90099944,26.79341667
257,1991,Poland,29.05351138,61.31499938,7.944666667
258,1991,Portugal,37.45027322,48.46899697,15.23283333
259,1991,Puerto Rico,34.19503946,93.10599617,25.87966667
260,1991,Qatar,0,93.29095306,26.71975
261,1991,Romania,27.7630088,53.93000047,8.728166667
262,1991,Russia,49.35646539,73.38899976,-4.237
263,1991,Rwanda,12.99554114,5.490998771,19.38075
264,1991,Saudi Arabia,0.454484135,77.22300244,25.77625
265,1991,Senegal,48.31974238,39.03800336,28.49033333
266,1991,Sierra Leone,42.92601829,33.48498895,26.62158333
267,1991,Slovakia,39.95841996,56.77999372,7.639166667
268,1991,Slovenia,58.98709037,50.51702261,9.758
269,1991,Solomon Islands,82.82958199,13.86986248,26.99341667
270,1991,Somalia,13.07951031,30.00700382,27.25608333
271,1991,South Africa,7.617736524,52.55399918,17.752
272,1991,South Korea,65.95272652,74.97199953,12.40791667
273,1991,Spain,28.28415826,75.52799881,14.00716667
274,1991,Sri Lanka,36.27491628,18.51999982,27.56
275,1991,Sudan,12.85896465,29.84000144,27.51525
276,1991,Suriname,98.88525641,65.77997958,26.67641667
277,1991,Swaziland,27.70930233,20.60696256,19.41241667
278,1991,Sweden,68.41399815,83.20400354,3.459
279,1991,Switzerland,29.22664373,73.86900369,7.405
280,1991,Tajikistan,2.915118605,31.09000032,4.489333333
281,1991,Thailand,28.00133101,29.59300068,26.65333333
282,1991,Togo,12.2283508,29.00500764,27.05683333
283,1991,Tunisia,4.263645726,58.75599512,19.92475
284,1991,Turkey,12.57500357,59.97600023,11.75108333
285,1991,Turkmenistan,8.782159045,44.98999125,15.52108333
286,1991,Uganda,23.33616936,11.45400128,23.176
287,1991,Ukraine,16.00759472,66.79600011,8.300166667
288,1991,United Arab Emirates,3.008373206,78.90601444,27.69708333
289,1991,Uruguay,4.885098846,89.30400217,17.97391667
290,1991,Uzbekistan,7.15796897,41.83600134,13.03108333
291,1991,Venezuela,58.65710561,84.66399821,25.5065
292,1991,Vietnam,29.4921503,20.62899946,24.2765
293,1991,Yemen,1.039831809,21.48899816,26.59441667
294,1991,Zambia,70.80186712,38.98899867,21.62891667
295,1991,Zimbabwe,56.44823575,29.73799878,21.78966667
296,1992,Afghanistan,2.067824648,21.35500086,14.05608333
297,1992,Albania,28.6459854,37.24901364,13.08466667
298,1992,Algeria,0.692518915,53.65700144,22.767
299,1992,Angola,48.70971364,40.03900266,22.49858333
300,1992,Argentina,12.49918697,87.54199914,14.73916667
301,1992,Armenia,11.75272216,66.8779863,7.614666667
302,1992,Australia,16.73990862,85.28500143,21.93258333
303,1992,Austria,45.87551465,62.41699571,7.615583333
304,1992,Azerbaijan,10.2839564,53.13199675,10.72133333
305,1992,Bangladesh,11.43735116,20.60999962,25.12225
306,1992,Belarus,38.84145139,66.76600431,7.132
307,1992,Belize,69.47303814,47.05918679,25.64791667
308,1992,Benin,49.84923732,35.82699886,27.23058333
309,1992,Bhutan,54.07550885,17.96209021,11.82683333
310,1992,Bolivia,57.46718361,57.54100666,21.20591667
311,1992,Botswana,23.78804722,46.44303296,23.29083333
312,1992,Brazil,64.80135533,75.44400007,25.25133333
313,1992,Bulgaria,30.15999277,67.05599565,11.02175
314,1992,Burkina Faso,24.5877193,14.32999685,28.132
315,1992,Burundi,10.54517134,6.637003614,20.56825
316,1992,Cambodia,71.74484478,16.23400042,27.0705
317,1992,Cameroon,50.50876859,40.81699705,24.29733333
318,1992,Canada,38.2887136,76.88700159,-4.928916667
319,1992,Central African Republic,36.16295868,36.98699564,25.09208333
320,1992,Chad,5.264612452,21.23499923,26.91966667
321,1992,Chile,20.68128877,83.56399988,9.73775
322,1992,China,17.16108753,28.2,6.858416667
323,1992,Colombia,57.58746282,70.4150002,25.53358333
324,1992,Costa Rica,49.47904426,51.83200684,26.36175
325,1992,Croatia,33.21409408,51.58800895,12.54908333
326,1992,Cuba,19.86405959,73.82700091,25.85958333
327,1992,Cyprus,17.66341991,67.59804099,18.04925
328,1992,Czech Republic,34.02355377,75.03000013,9.103833333
329,1992,Denmark,13.00164978,84.89800575,-19.00041667
330,1992,Djibouti,0.241587575,76.16095497,28.999
331,1992,Dominican Republic,24.45042434,55.76700219,25.94133333
332,1992,Ecuador,52.19787603,56.22599694,22.6115
333,1992,Egypt,0.047214827,43.21200031,22.55491667
334,1992,El Salvador,17.76061776,50.31500847,25.78191667
335,1992,Equatorial Guinea,65.47593583,36.76606291,24.88916667
336,1992,Estonia,52.21514508,70.85998157,6.401833333
337,1992,Ethiopia,14.93569482,13.11599951,23.2395
338,1992,Fiji,52.45812808,43.15602708,25.29633333
339,1992,Finland,72.19212712,80.12799306,2.649583333
340,1992,France,26.67550578,74.40100007,13.46291667
341,1992,Gabon,85.38052548,71.74900167,24.24025
342,1992,Gambia,44.0513834,40.52002719,28.03433333
343,1992,Georgia,39.63102605,54.55900277,7.390916667
344,1992,Germany,32.39710137,73.35999988,9.505833333
345,1992,Ghana,38.16208139,37.90500091,26.83325
346,1992,Greece,26.06206362,71.75699806,14.78533333
347,1992,Greenland,0.00064384,80.30018083,-19.5845
348,1992,Guatemala,43.29973871,42.65499543,23.79075
349,1992,Guinea,29.26908677,28.60099621,25.78408333
350,1992,Guyana,84.59436119,29.40395705,26.50358333
351,1992,Haiti,4.15820029,30.79999594,26.67183333
352,1992,Honduras,69.59692555,41.44799876,25.46158333
353,1992,Hungary,20.29820852,65.58700307,10.99633333
354,1992,Iceland,0.185935162,91.11190276,1.769083333
355,1992,India,21.60279027,25.98399998,24.22291667
356,1992,Indonesia,63.32507162,32.70299994,26.17016667
357,1992,Iran,5.603023159,57.65299952,16.94975
358,1992,Iraq,1.844662414,69.33699935,20.68583333
359,1992,Ireland,7.243286399,57.29299157,9.789
360,1992,Israel,6.293900185,90.56500098,19.02866667
361,1992,Italy,26.33640475,66.74200034,13.58175
362,1992,Jamaica,31.75069252,49.89599905,26.72041667
363,1992,Japan,68.390565,77.61000008,12.48425
364,1992,Jordan,1.10494107,75.58599646,18.60491667
365,1992,Kazakhstan,1.263325555,56.08300214,5.809666667
366,1992,Kenya,7.890150051,17.34200108,24.40891667
367,1992,Kuwait,0.209315376,,24.30033333
368,1992,Kyrgyzstan,4.38362878,37.2029942,3.72075
369,1992,Laos,75.48145581,16.13299505,23.71183333
370,1992,Latvia,51.2348061,68.85200001,6.920083333
371,1992,Lebanon,12.8054741,83.81798968,16.92125
372,1992,Lesotho,1.330698287,15.10598211,14.89008333
373,1992,Liberia,50.55024917,55.01898673,25.65591667
374,1992,Libya,0.123327688,75.8319924,22.39783333
375,1992,Lithuania,31.26994257,67.46400246,7.46825
376,1992,Macedonia,36.22493118,58.76402138,10.84333333
377,1992,Madagascar,23.3143034,24.68100213,23.34133333
378,1992,Malawi,40.6257955,12.21800182,22.39033333
379,1992,Malaysia,67.62745396,51.81400098,26.28658333
380,1992,Mali,5.353264656,24.18599899,28.56616667
381,1992,Mauritania,0.383622781,39.0750171,27.955
382,1992,Mexico,35.68980684,72.20899959,20.65033333
383,1992,Moldova,9.735320961,46.57501349,9.753333333
384,1992,Mongolia,7.963773527,56.94200406,0.261666667
385,1992,Montenegro,46.54275093,50.21807151,10.94225
386,1992,Morocco,11.11763388,49.84399896,17.68575
387,1992,Mozambique,54.60464407,25.98000132,24.743
388,1992,Namibia,10.46532813,28.33600115,21.33683333
389,1992,Nepal,32.4027972,9.582000844,15.07558333
390,1992,Netherlands,10.30805687,70.22300072,10.75216667
391,1992,New Caledonia,45.89715536,59.86184573,22.95016667
392,1992,New Zealand,37.04454825,85.10300988,9.936166667
393,1992,Nicaragua,36.34701679,53.63000335,26.73125
394,1992,Niger,1.438067419,15.52899938,27.18508333
395,1992,Nigeria,18.02277194,30.67700012,26.66366667
396,1992,North Korea,66.00282369,58.6789986,7.602333333
397,1992,Norway,33.20565648,72.66499331,1.296166667
398,1992,Oman,0.006462036,69.44698093,26.73891667
399,1992,Pakistan,3.171440432,31.07699987,20.7085
400,1992,Panama,67.33118106,55.60900584,27.1085
401,1992,Papua New Guinea,74.24281235,14.62899513,24.83108333
402,1992,Paraguay,52.35137176,50.1860025,23.09075
403,1992,Peru,60.59859375,69.69700035,20.83658333
404,1992,Philippines,22.30070094,46.81500035,26.9015
405,1992,Poland,29.11162624,61.35899887,8.8135
406,1992,Portugal,37.34863388,49.12999696,15.11133333
407,1992,Puerto Rico,36.03382187,93.26699721,25.89916667
408,1992,Qatar,0,93.76307977,26.14741667
409,1992,Romania,27.76082977,54.22699831,9.562583333
410,1992,Russia,49.36034704,73.38500024,-4.90325
411,1992,Rwanda,13.10093231,6.287994168,19.692
412,1992,Saudi Arabia,0.454484135,77.8509984,24.77125
413,1992,Senegal,48.08601257,39.17999682,28.45983333
414,1992,Sierra Leone,42.65447492,33.71999653,26.39716667
415,1992,Slovakia,39.95841996,56.71899953,8.727166667
416,1992,Slovenia,59.43396226,50.54300079,10.92533333
417,1992,Solomon Islands,82.62951054,14.0650335,27.00191667
418,1992,Somalia,12.95724806,30.35899903,27.25825
419,1992,South Africa,7.617736524,53.03799966,18.25616667
420,1992,South Korea,65.86771719,75.82000048,12.60375
421,1992,Spain,28.91834855,75.61000095,13.95525
422,1992,Sri Lanka,36.12820922,18.50399735,27.26983333
423,1992,Sudan,12.78555556,31.10299963,26.87966667
424,1992,Suriname,98.86025641,65.85391815,26.80558333
425,1992,Swaziland,27.97674419,21.01797504,20.26983333
426,1992,Sweden,68.43836818,83.36099617,3.87225
427,1992,Switzerland,29.33542462,73.81500092,8.059666667
428,1992,Tajikistan,2.917976565,30.52699121,4.4305
429,1992,Thailand,28.58971599,29.76300064,26.29116667
430,1992,Togo,11.86247472,29.42498818,26.9755
431,1992,Tunisia,4.388516993,59.56200146,20.03316667
432,1992,Turkey,12.64789574,60.51799969,10.51666667
