id,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
England,0.590341264,0.335049597,0.08338293,-0.10486707,-0.466200403,-0.13924207,-0.201658736,-0.073950403,0.04725793,-0.382950403,0.09688293,-0.602033736,-0.080783736,0.617674597,-0.022408736,0.370924597,0.518674597,-0.379950403,-0.08061707,-0.607200403,0.160799597,-0.73686707,0.278299597,1.012424597,-0.520158736,-0.272200403,-0.028950403,-0.13199207,0.389966264,-0.166408736,0.138091264,-0.193033736,0.10863293,-0.191908736,0.219549597,0.656674597,0.71050793,0.33225793,0.12263293,0.20250793,0.738216264,0.404049597,-0.112408736,-0.216408736,-0.167575403,0.74013293,0.28713293,0.993549597,0.214466264,0.21600793,0.633424597,1.144424597,0.161591264,-0.03961707,-0.11724207,0.743049597,-0.019575403,0.087299597,-0.237700403,0.71350793,0.133466264,1.087591264,0.44150793,0.546299597,-0.52024207,-0.709325403,0.21400793,-0.344283736,0.092299597,0.359424597,0.072341264,-0.014283736,0.188299597,0.593341264,0.021341264,0.320799597,0.284674597,0.614924597,0.635799597,0.165799597,0.05650793,-0.460325403,0.167091264,-0.00474207,0.532341264,0.610091264,0.443174597,-0.340825403,-0.50011707,-0.165908736,0.50188293,1.10813293,1.21250793,0.359216264,0.55513293,0.165924597,0.68700793,0.969424597,0.05113293,1.196049597,0.970341264,1.19300793,0.91888293,0.660674597,1.239049597,1.289591264,1.261299597,1.197591264,1.482424597,1.35563293,0.872924597,0.98825793,-0.11661707,1.442841264,0.557591264,0.499174597
Equatorial Guinea,-0.721002824,-0.136086157,-0.205752824,-0.014752824,-0.471836157,-0.59141949,-1.179502824,-0.38041949,-0.49366949,-0.439252824,-0.43141949,-0.543336157,-0.438252824,-0.74816949,0.013663843,0.22908051,0.117497176,0.083163843,0.01333051,0.03958051,-0.393836157,0.13683051,-0.08441949,0.092747176,-0.163502824,-0.21716949,0.33008051,-0.311586157,0.18733051,0.35508051,-0.084502824,-0.080336157,0.038413843,0.220163843,-0.073086157,0.280663843,0.315247176,0.303163843,0.29508051,0.56983051,0.487497176,-0.03341949,0.09183051,0.66583051,0.44108051,-0.011002824,0.502747176,0.607163843,0.189413843,0.461413843,0.176247176,0.569747176,0.158997176,0.242163843,0.170497176,0.140663843,-0.27566949,-0.04191949,-0.22816949,0.167997176,0.080413843,0.18333051,0.228163843,-0.025752824,0.099163843,0.35708051,-0.031086157,0.02283051,0.353747176,0.114663843,0.080663843,0.274497176,0.27958051,-0.045252824,0.085913843,0.467247176,-0.073586157,-0.08991949,-0.266002824,0.31008051,0.104913843,0.461497176,0.449747176,0.010247176,-0.061336157,0.27658051,0.287663843,0.040997176,-0.014336157,0.574163843,0.492747176,0.213247176,0.368247176,0.31833051,-0.027586157,0.27258051,0.369747176,0.69783051,0.321663843,0.408497176,1.086747176,0.406247176,0.30383051,0.290497176,0.609747176,0.710663843,0.677413843,0.707163843,0.868663843,0.856913843,0.851997176,0.91608051,0.985747176,0.628913843,0.62008051,0.673747176
Eritrea,0.357977083,-0.057189583,-0.37510625,-0.19085625,-0.428022917,-0.581522917,-0.12610625,-0.29510625,-0.44660625,-0.640439583,-0.542272917,-0.336022917,-0.383272917,-0.554939583,-0.829689583,-0.839022917,0.02239375,0.324727083,-0.88635625,-0.78085625,-0.535022917,0.434310417,-0.30510625,-0.412272917,-0.401272917,-0.43510625,-0.029439583,-0.160189583,0.046477083,0.07739375,0.390810417,0.06089375,-0.18310625,0.192227083,-0.170189583,-0.356439583,-0.150189583,0.024727083,-0.065772917,-0.232439583,-0.226022917,0.09014375,0.177977083,0.506810417,0.395810417,-0.381272917,0.211977083,0.05664375,-0.04335625,0.282560417,-0.083522917,-0.114772917,-0.14035625,-0.041522917,0.294977083,0.130727083,0.085977083,0.008227083,-0.31060625,-0.139189583,0.491060417,-0.16910625,0.20439375,-0.262022917,0.032310417,0.301227083,-0.49335625,-0.14160625,0.241227083,-0.43510625,-0.345939583,0.21564375,0.058310417,-0.42985625,0.16789375,0.35639375,-0.13560625,-0.229522917,-0.005522917,0.01764375,0.07564375,0.36364375,0.53364375,0.159227083,-0.170939583,-0.029939583,0.28464375,-0.112272917,-0.10410625,0.325977083,0.43139375,-0.151689583,0.64189375,0.45064375,-0.377272917,0.124060417,0.08439375,0.330477083,0.377727083,0.339810417,0.77164375,0.70789375,0.711060417,0.60439375,0.833227083,0.923560417,0.771310417,0.883810417,0.685810417,0.679227083,0.78814375,1.28639375,1.247977083,0.779560417,1.07389375,1.697310417
Estonia,0.482468817,-0.470531183,-0.542864516,0.452052151,-1.822031183,1.055802151,-0.681781183,0.338552151,0.934385484,-0.986781183,-0.369864516,-0.401781183,1.325302151,0.314135484,-0.439697849,0.943052151,1.015635484,-1.560697849,0.028218817,-0.830364516,0.163718817,-0.595447849,1.287718817,0.409218817,-0.627031183,-0.531614516,0.217385484,0.909302151,-0.435864516,-0.133447849,-0.085864516,-0.519197849,1.411135484,-0.667197849,0.960552151,-0.346447849,2.189802151,0.682385484,1.445468817,1.275552151,2.030385484,0.911968817,-1.343864516,-2.228531183,-2.005531183,1.549552151,1.023468817,0.078802151,0.223968817,-0.448114516,0.993468817,1.968302151,0.457885484,0.308718817,-0.323281183,0.878635484,0.249635484,-0.504697849,-1.273614516,0.886218817,-0.455114516,1.133635484,0.132718817,1.802802151,-0.083531183,-0.558864516,0.399385484,-0.333031183,-0.713697849,0.655802151,-0.161197849,-0.969114516,-0.428364516,0.617052151,1.188468817,0.724385484,1.529135484,2.133302151,-0.967364516,0.002635484,-0.864531183,0.026385484,-0.275531183,0.404968817,0.666552151,1.365718817,0.968385484,-1.208864516,0.108968817,-1.494031183,0.965468817,2.402468817,1.920468817,1.479968817,1.623718817,0.368135484,0.474135484,1.387718817,-0.199614516,1.000218817,0.583302151,1.678718817,2.230635484,1.194885484,1.433468817,0.884052151,1.162718817,1.223302151,1.753718817,2.052718817,2.489718817,1.283718817,0.264885484,2.087218817,0.707885484,2.183635484
Ethiopia,0.210864534,-0.1249688,-0.219135466,-0.032135466,-0.2894688,-0.392302133,-0.294635466,-0.299302133,-0.437052133,-0.659635466,-0.515385466,-0.605052133,0.1032812,-0.102885466,-0.509635466,-0.605802133,0.189197867,0.326614534,-0.537385466,-0.7349688,-0.552302133,0.256614534,-0.2029688,-0.3144688,-0.5284688,-0.5674688,-0.174552133,-0.296135466,-0.0932188,-0.2362188,-0.2114688,-0.0544688,-0.024385466,0.299447867,-0.295635466,0.0800312,-0.1752188,0.023447867,-0.169385466,-0.1559688,-0.136802133,0.047447867,0.290614534,0.4770312,0.273697867,-0.027302133,0.156614534,0.192697867,0.0405312,0.1357812,-0.103385466,-0.076052133,-0.354802133,-0.1129688,0.161864534,0.187947867,-0.0077188,0.0165312,-0.351802133,-0.1622188,0.350114534,0.1360312,-0.070385466,-0.117135466,-0.1532188,0.0615312,-0.1652188,-0.162052133,-0.0564688,-0.2952188,-0.377635466,0.174614534,0.1227812,-0.2607188,0.238197867,0.433447867,-0.220552133,-0.165135466,-0.012885466,0.124447867,0.104447867,0.316614534,0.629197867,0.1417812,0.242697867,0.4805312,0.179197867,-0.0962188,0.180447867,0.6137812,0.5062812,-0.156802133,0.3667812,0.399614534,0.226697867,-0.024052133,0.195864534,0.383697867,0.3457812,0.4110312,0.676614534,0.4340312,0.7497812,0.648697867,0.810447867,0.844364534,0.765864534,0.884114534,0.7652812,0.711197867,0.5897812,1.2607812,0.914697867,1.061364534,0.963364534,1.618697867
Fiji,-0.056030335,-0.441197001,-0.606113668,-0.589530335,-0.894613668,-0.235863668,-0.652947001,-0.568280335,-0.283197001,-0.555447001,-0.522780335,-0.475280335,0.000302999,-0.234780335,-0.383530335,-0.501530335,-0.484780335,-0.054447001,-0.040280335,-0.299363668,-0.286947001,-0.422780335,-0.520863668,-0.147530335,-0.423947001,-0.696113668,-0.150030335,-0.423697001,-0.410197001,0.490386332,0.028636332,0.091636332,-0.511697001,-0.059613668,0.251802999,0.121386332,0.000302999,0.202302999,0.225386332,0.327719665,0.348136332,-0.361947001,-0.201030335,0.215302999,-0.047863668,0.106552999,-0.108113668,-0.111780335,0.123802999,0.385469665,0.133719665,0.188469665,0.268386332,-0.080780335,0.389302999,0.220302999,0.324469665,0.244302999,0.126636332,-0.009030335,0.046969665,0.328802999,0.144219665,0.329469665,0.033052999,0.061469665,0.284469665,-0.467197001,-0.285197001,-0.075780335,0.046552999,0.002802999,0.250719665,0.399552999,0.127219665,0.653969665,0.525136332,0.641302999,0.397386332,0.088136332,-0.025447001,0.225386332,0.255886332,0.402802999,0.233719665,0.244719665,0.522136332,0.447136332,-0.010947001,0.136969665,0.894219665,0.419636332,0.374802999,0.322302999,0.270636332,-0.018530335,0.123052999,0.690302999,0.835386332,0.297719665,0.839636332,0.660969665,0.811469665,0.725719665,0.687636332,0.420969665,0.482052999,0.617719665,0.605802999,1.029636332,0.704469665,0.201719665,0.892802999,0.697136332,0.452552999,0.915677999
Finland,-0.013179733,-1.466096399,-1.199013066,0.394570267,-2.161929733,0.680153601,-0.643096399,0.299820267,0.646820267,-0.193013066,-0.031013066,-0.100263066,0.930653601,0.562736934,-0.914263066,0.489653601,0.704486934,-2.055346399,-0.110679733,-0.907596399,0.197820267,-0.516096399,1.817986934,0.441236934,-0.140679733,-0.332513066,0.664236934,0.658653601,-0.652096399,-0.324429733,-0.026763066,0.102986934,1.519903601,-0.009096399,1.256320267,0.156486934,2.275236934,0.891236934,1.098653601,1.771486934,2.635236934,0.790153601,-0.815929733,-1.897596399,-1.292596399,1.890320267,1.301903601,0.060653601,0.686236934,-0.128013066,1.160320267,1.846403601,1.006736934,0.400320267,-0.059096399,1.534820267,1.084486934,-1.363846399,-1.215429733,0.858653601,-0.625596399,1.387403601,0.576403601,1.828903601,-0.198013066,0.089236934,0.711653601,-0.309679733,-1.455596399,0.813153601,-0.712096399,-0.669263066,-0.026179733,-0.343179733,1.625070267,0.512820267,2.163153601,1.796570267,-0.786513066,-0.031929733,-1.084429733,0.206070267,-0.317846399,-0.359513066,0.611403601,0.801903601,1.226320267,-1.687013066,-0.022096399,-1.355763066,0.656986934,2.470820267,1.743736934,1.128736934,1.450070267,0.583403601,0.574403601,1.154570267,0.493570267,1.028070267,0.027236934,1.122986934,2.391153601,0.895736934,1.030653601,1.300320267,1.415236934,2.030736934,1.692653601,1.892820267,2.001403601,1.239736934,-0.055763066,2.341653601,0.707736934,2.864611934
France,0.213061174,0.39397784,0.238144507,-0.42077216,-0.35727216,-0.156855493,0.064061174,-0.32952216,-0.034688826,-0.240938826,-0.30077216,-0.641938826,-0.25627216,0.41372784,-0.208855493,0.164311174,-0.059438826,-0.13102216,-0.070188826,-0.832355493,-0.10777216,-0.49452216,0.269144507,0.63797784,-0.378355493,0.08147784,-0.15152216,-0.288855493,0.433644507,0.070561174,0.547311174,-0.09127216,0.419561174,-0.217605493,-0.050438826,-0.062188826,0.383561174,0.048061174,0.14347784,0.54597784,0.19947784,-0.01152216,-0.358355493,-0.422938826,-0.06402216,0.77372784,0.05147784,0.64872784,0.085311174,0.88247784,0.582394507,0.946811174,0.484061174,0.197894507,0.33972784,0.39447784,-0.13077216,0.289144507,-0.685438826,0.352811174,0.33397784,0.926061174,0.27847784,0.952644507,-0.334855493,-0.676355493,0.24122784,-0.247355493,0.46597784,0.338311174,0.048561174,0.084311174,0.150061174,0.11997784,-0.15477216,0.13797784,0.29122784,0.213311174,0.529144507,0.267394507,-0.092188826,0.08722784,-0.193355493,0.33147784,0.93022784,0.738644507,0.119061174,-0.121188826,0.12247784,0.20597784,0.83172784,1.180894507,1.289644507,0.390311174,0.71372784,0.40097784,1.40697784,1.150561174,0.26472784,1.346811174,0.97147784,1.15572784,1.218144507,0.947311174,1.29897784,1.58872784,0.914894507,0.945061174,1.394644507,1.147394507,0.832311174,1.19247784,0.36622784,1.730394507,0.95797784,0.835436174
Gabon,-0.636986744,-0.141570077,-0.187236744,0.037013256,-0.34090341,-0.441070077,-1.12015341,-0.450486744,-0.50690341,-0.409070077,-0.410820077,-0.439736744,-0.383486744,-0.727986744,0.086429923,0.11834659,-0.00315341,0.01684659,0.050513256,-0.060070077,-0.470320077,-0.11640341,-0.11340341,0.104263256,-0.276070077,-0.27565341,0.36609659,-0.25165341,0.19884659,0.30084659,0.04384659,-0.150236744,-0.076070077,0.245679923,-0.13690341,0.181013256,0.34359659,0.285763256,0.22634659,0.522263256,0.381679923,-0.049236744,0.037513256,0.579263256,0.43884659,-0.04840341,0.627013256,0.683929923,0.152429923,0.47859659,0.149929923,0.589013256,0.184679923,0.24484659,0.188679923,0.12459659,-0.229736744,-0.060736744,-0.092236744,0.19059659,0.09259659,0.19484659,0.281263256,-0.05315341,0.108263256,0.346679923,0.014179923,0.03334659,0.34609659,0.039929923,0.00734659,0.254013256,0.249179923,-0.082236744,0.015429923,0.446263256,-0.09990341,-0.076320077,-0.340236744,0.303929923,0.097763256,0.444179923,0.374179923,0.04584659,-0.121820077,0.363513256,0.37409659,0.05384659,0.046929923,0.597513256,0.52409659,0.258513256,0.321263256,0.317263256,-0.009320077,0.294929923,0.397513256,0.68734659,0.215179923,0.48084659,1.145263256,0.487263256,0.32284659,0.264013256,0.58434659,0.662429923,0.603679923,0.71584659,0.908179923,0.814013256,0.87834659,0.88509659,0.971429923,0.48134659,0.58209659,0.588929923
Gambia,-0.071722348,0.287694318,-0.072055682,0.015444318,0.094860985,-0.231722348,-0.802389015,-0.421889015,-0.240972348,-1.166389015,-0.520722348,-0.506972348,0.005027652,-0.363055682,-0.223389015,0.183360985,-0.120139015,0.152944318,-0.257722348,-0.607972348,-0.375972348,-0.022639015,-0.197555682,-0.041639015,-0.188389015,0.086277652,-0.080722348,0.026527652,0.554027652,0.053360985,-0.280305682,-0.206639015,-0.361222348,0.280194318,-0.068889015,-0.034555682,-0.382472348,-0.206305682,0.139360985,0.261860985,0.139444318,-0.055389015,0.134610985,0.345444318,0.024944318,-0.212722348,0.300944318,0.524277652,-0.032639015,0.097944318,-0.166055682,0.079944318,-0.116472348,-0.183639015,-0.271222348,-0.096472348,-0.194889015,0.040860985,-0.282639015,-0.205389015,0.284777652,-0.062389015,0.038444318,0.050610985,0.222277652,0.320444318,0.072277652,-0.361222348,0.181694318,-0.366889015,-0.212555682,0.804944318,0.604027652,-0.176639015,0.166694318,0.466527652,-0.364055682,-0.249055682,-0.275472348,0.535360985,0.123444318,0.564527652,0.558777652,0.544777652,0.052110985,1.104610985,0.363444318,0.278027652,0.210110985,0.856527652,0.520860985,0.292694318,0.600944318,0.510527652,0.499610985,0.705944318,0.369360985,0.655360985,0.764027652,0.815444318,1.291360985,0.222777652,0.529027652,0.955027652,1.013194318,0.693860985,0.837777652,1.070277652,0.642610985,0.830194318,0.811360985,0.424277652,1.268194318,0.747777652,0.766944318,1.189652652
Georgia,-0.785417813,0.676082187,-0.21133448,0.852248853,-0.188917813,-0.19858448,-0.64433448,-0.055667813,0.08266552,-0.906167813,-0.824501147,0.24541552,0.158498853,-1.491751147,0.059832187,-0.38058448,-0.003751147,0.413332187,0.55666552,0.732832187,0.458332187,0.404332187,-1.436917813,-0.795751147,0.53266552,0.558082187,0.30141552,0.415582187,0.10191552,0.022748853,-0.970251147,-0.756251147,0.547332187,-0.56633448,-0.493001147,-0.91258448,-0.292417813,0.490082187,0.32441552,0.88566552,0.613248853,0.48641552,0.61241552,0.149748853,-0.240251147,-0.019917813,0.613582187,-0.80183448,0.027582187,0.865748853,0.066082187,-0.429251147,-0.119001147,0.36116552,0.832498853,-0.25358448,0.39416552,1.434498853,-0.992917813,0.939332187,0.45216552,-0.598667813,0.684748853,0.81366552,1.58766552,0.56491552,-0.395167813,0.10066552,2.411582187,-0.247501147,0.60641552,-0.15158448,1.107082187,0.75441552,-0.08608448,-0.224667813,0.174498853,0.66041552,-0.357001147,0.22891552,0.33341552,1.488582187,0.706582187,1.365248853,-0.09683448,0.536582187,0.441748853,0.29566552,0.72066552,0.09341552,0.129832187,0.860082187,0.767748853,0.780582187,-0.68558448,-0.678667813,0.641832187,1.351082187,1.04141552,0.47416552,1.782248853,1.69266552,1.23466552,1.785248853,1.129498853,0.728082187,1.142082187,1.336998853,1.327248853,1.44941552,1.232082187,1.475582187,3.02591552,0.447248853,1.710832187,2.610123853
Germany,0.491894152,0.113894152,0.329227486,-0.441772514,-0.866189181,0.279560819,0.277477486,-0.095439181,0.231144152,-0.270272514,-0.601522514,-0.786022514,0.295894152,0.903144152,-0.285439181,0.383894152,0.364060819,-0.247522514,0.304060819,-0.623355848,0.370727486,-0.822105848,0.492810819,0.891810819,-0.946939181,-0.141939181,-0.602355848,0.166310819,0.597644152,-0.042689181,0.248727486,-0.716272514,0.659894152,-0.527105848,0.230310819,-0.419105848,1.446810819,0.348810819,0.353560819,0.589060819,0.685477486,0.329310819,-1.497772514,-0.983272514,-0.884355848,0.798644152,0.194727486,0.777644152,0.260477486,0.335560819,0.919560819,1.053644152,0.530560819,0.693560819,-0.116022514,0.944144152,-0.334022514,-0.438772514,-1.153355848,0.563227486,0.202977486,1.059894152,0.391310819,1.001310819,-0.797939181,-0.902355848,0.113477486,-0.489855848,0.522810819,0.918810819,0.200727486,-0.209855848,-0.266772514,0.477310819,-0.068022514,0.279977486,0.847560819,0.970810819,0.527644152,0.681977486,-0.190105848,-0.221189181,-0.395605848,0.197644152,0.950477486,1.062810819,0.000144152,-0.509522514,-0.037772514,-0.533605848,1.072727486,1.556977486,1.566644152,0.400227486,1.382977486,0.510644152,1.724144152,0.910644152,-0.748439181,0.925810819,1.048894152,1.497894152,1.897560819,0.967560819,1.514477486,1.371394152,0.930560819,1.005560819,1.583144152,1.874644152,1.519310819,1.236310819,-0.113855848,1.696727486,1.104310819,1.112394152
Ghana,-0.748430168,0.052153166,-0.076346834,-0.276513501,-0.494930168,-0.842930168,-0.983346834,-0.467013501,-0.182846834,-0.599763501,-0.343680168,-0.632930168,-0.510346834,-0.848096834,0.029986499,0.217736499,0.257569832,0.193319832,-0.112430168,0.330069832,-0.112013501,0.087236499,0.125986499,0.231236499,0.141319832,-0.020013501,0.109236499,0.006569832,0.465069832,-0.043430168,0.009403166,0.153319832,0.349986499,0.366236499,-0.150180168,0.233319832,0.191569832,0.080569832,-0.102596834,0.415653166,0.379569832,-0.193596834,0.439403166,0.680569832,0.301569832,0.000736499,0.456903166,0.352236499,0.156653166,0.414069832,0.034236499,0.382319832,-0.017680168,0.219986499,0.074319832,0.045069832,-0.207513501,-0.258180168,-0.276430168,0.012403166,0.136069832,0.174903166,0.115736499,-0.026596834,-0.046096834,0.204819832,-0.175596834,-0.102680168,0.200153166,-0.126263501,0.022069832,0.415736499,0.433236499,-0.099846834,0.146986499,0.662319832,-0.010513501,-0.139430168,-0.329346834,0.309986499,0.104486499,0.434986499,0.369736499,0.308486499,0.091319832,0.607986499,0.467486499,0.229236499,0.182236499,1.073069832,0.534569832,0.291319832,0.535069832,0.259736499,0.123569832,0.379236499,0.256403166,0.502569832,0.421153166,0.363236499,0.953819832,0.410236499,0.536236499,0.569069832,0.691403166,0.823819832,0.706153166,0.891486499,0.871903166,0.917986499,0.658153166,0.847903166,1.225319832,0.890069832,0.569819832,1.007819832
Greece,0.233614473,0.09953114,0.367947807,0.08978114,-0.040635527,-0.14046886,-0.167302193,-0.34246886,-0.313135527,-0.59696886,-0.39771886,0.150614473,-0.008635527,-0.305385527,-0.31671886,-0.338135527,-0.456885527,0.284197807,1.020114473,0.271697807,0.272197807,-0.058302193,-0.292052193,-0.26021886,0.368864473,0.666614473,0.18328114,0.270864473,0.693697807,1.031114473,0.262947807,-0.392052193,0.50928114,0.163197807,0.198364473,-0.594385527,0.81303114,0.566197807,0.526947807,0.843197807,0.147614473,0.56553114,-0.597135527,-0.131385527,-0.19096886,0.33628114,-0.004802193,0.326614473,0.876364473,0.896864473,-0.102135527,-0.357885527,0.899364473,0.832614473,1.124614473,-0.20896886,0.03578114,0.702864473,-0.317385527,0.302947807,0.630614473,-0.33221886,0.766447807,0.608697807,0.71478114,0.583447807,-0.094385527,-0.12346886,0.91803114,0.119197807,0.374864473,0.299114473,0.42528114,-0.075635527,-0.035885527,-0.04321886,-0.05321886,-0.011052193,-0.531135527,0.558364473,-0.119635527,0.416864473,-0.18271886,0.206864473,0.02278114,-0.129302193,0.13928114,0.478364473,0.396864473,0.167197807,0.352197807,0.13928114,0.759697807,-0.326802193,0.045697807,0.300947807,1.30503114,0.362614473,0.107114473,0.023614473,0.766447807,1.25253114,0.933697807,1.191947807,0.882697807,0.732947807,0.71603114,0.435697807,0.47303114,1.343614473,1.31528114,1.21653114,1.631614473,0.521697807,1.299864473,2.413864473
Greenland,-1.825837696,-0.926837696,0.28957897,0.047495637,-0.333754363,-0.565004363,-0.837504363,-0.117837696,-1.23617103,-1.056087696,0.279662304,-0.356504363,-1.489337696,-0.609504363,0.471495637,-0.44717103,-1.744837696,-0.368004363,0.305745637,-0.49792103,-1.516004363,-0.453837696,-1.101837696,-1.082337696,-0.51992103,0.60332897,0.143912304,0.28357897,0.729245637,0.689245637,1.730745637,1.883245637,1.567662304,0.83382897,1.70757897,1.897495637,0.999245637,1.116245637,1.37507897,1.117412304,0.762162304,1.846995637,1.591162304,1.474162304,0.981162304,-0.26442103,-0.03742103,0.998912304,1.27282897,2.23607897,-0.33567103,-0.57792103,0.455162304,-0.382004363,0.707162304,0.197162304,0.665995637,0.241412304,0.118912304,0.81557897,0.626245637,0.166245637,1.117662304,-0.40842103,1.15407897,0.856162304,0.007495637,1.05132897,-0.260504363,-0.001587696,-0.237004363,0.18982897,-0.156254363,-1.128587696,-0.236087696,-0.69167103,0.376245637,-0.943004363,0.55657897,0.431662304,0.13382897,-0.003087696,1.066495637,0.24082897,-0.408754363,-1.86492103,-0.744087696,1.01207897,0.450245637,-0.137337696,0.718412304,-0.786087696,0.143995637,0.21057897,-1.002587696,-0.685254363,-0.060004363,0.342412304,1.28157897,0.58407897,1.442912304,0.327662304,1.213995637,0.985495637,1.761495637,2.325662304,1.280745637,2.430662304,1.46757897,1.507745637,1.191995637,1.265495637,3.03557897,1.40757897,1.809662304,3.172162304
Guatemala,-0.108654635,-0.415571301,-0.245321301,-0.779987968,-0.239237968,-0.466654635,-0.797321301,-0.474071301,-0.336571301,-0.309154635,-0.360321301,0.015845365,-0.873404635,-0.005487968,0.020845365,-0.406237968,-0.220071301,0.182512032,-0.326821301,-0.503737968,-0.034737968,0.153428699,-0.098904635,0.076178699,0.185678699,0.089678699,0.134345365,-0.066737968,0.175678699,0.026928699,0.005595365,0.196845365,0.380928699,0.093345365,0.225178699,0.311428699,0.294345365,0.067845365,0.282428699,0.150345365,-0.217487968,-0.085654635,-0.032654635,0.398095365,0.298095365,-0.056571301,0.128595365,0.356762032,0.661762032,0.699012032,0.491262032,0.267512032,-0.204904635,0.386345365,0.420345365,0.728428699,-0.028404635,0.082095365,-0.099154635,0.353928699,0.576178699,0.366095365,0.249178699,0.333262032,0.035595365,0.104678699,0.343262032,0.278262032,0.042845365,0.042845365,-0.088487968,0.630595365,0.199595365,0.216178699,0.615012032,0.529678699,0.008512032,0.312095365,-0.123737968,0.402928699,0.401595365,0.458595365,0.572178699,0.269012032,0.670012032,0.782345365,0.183095365,0.216512032,0.290345365,0.574428699,0.540595365,0.203428699,0.492845365,0.770928699,0.684095365,0.669678699,0.915012032,0.854012032,0.343428699,0.970178699,1.199845365,0.311762032,0.322178699,0.477762032,0.726928699,0.887178699,0.691262032,0.841595365,0.701595365,0.711845365,0.375428699,0.833262032,0.580928699,0.714178699,0.741512032,1.184678699
Guinea,-0.417833391,0.132166609,-0.069166724,-0.057083391,-0.153000058,-0.322916724,-0.773583391,-0.276083391,-0.166666724,-0.707750058,-0.476083391,-0.605333391,0.049583276,-0.479083391,0.160083276,0.259333276,0.038583276,0.148916609,-0.115750058,-0.256833391,-0.321666724,-0.077416724,-0.068166724,-0.073583391,-0.142583391,-0.031000058,-0.215000058,-0.077333391,0.258499942,-0.063500058,-0.152083391,-0.049416724,0.008916609,0.205499942,-0.158166724,0.030416609,0.014583276,-0.136416724,-0.125750058,0.232083276,0.077333276,0.015416609,0.351583276,0.449249942,0.151083276,-0.174833391,0.267249942,0.212666609,0.020916609,0.356083276,-0.042166724,0.159333276,-0.123833391,0.020749942,0.020083276,0.199166609,-0.240250058,-0.111833391,-0.109833391,0.079416609,0.276416609,0.208916609,0.185249942,-0.017916724,-0.002750058,0.324916609,0.048416609,-0.075833391,0.166083276,-0.159333391,0.124416609,0.561166609,0.368166609,-0.009500058,0.294166609,0.587333276,0.017833276,-0.110833391,-0.205083391,0.350333276,0.213416609,0.482083276,0.632833276,0.412583276,0.132249942,0.739166609,0.375999942,0.369666609,0.078083276,0.857166609,0.482916609,0.285583276,0.561749942,0.601249942,0.334666609,0.578416609,0.305999942,0.496666609,0.651333276,0.536249942,1.070249942,0.392499942,0.519749942,0.839083276,1.065416609,0.960333276,0.954749942,1.057833276,0.671166609,0.867916609,0.838333276,0.876249942,1.147833276,0.893583276,0.613749942,1.237333276
Guinea Bissau,-0.199724521,0.219858813,-0.071474521,0.019525479,0.023442146,-0.228224521,-0.766391187,-0.367057854,-0.228141187,-0.918891187,-0.551807854,-0.513641187,0.033692146,-0.390724521,-0.094391187,0.206442146,-0.160724521,0.098192146,-0.160224521,-0.394057854,-0.378974521,-0.134641187,-0.190141187,-0.046141187,-0.286474521,0.096775479,-0.211224521,-0.050391187,0.387692146,-0.022474521,-0.164224521,-0.216807854,-0.246057854,0.330608813,-0.009974521,0.096692146,-0.148974521,-0.150974521,0.021442146,0.259358813,0.047275479,-0.062141187,0.156192146,0.348775479,0.050858813,-0.193891187,0.267942146,0.430775479,-0.033224521,0.174775479,-0.156891187,0.110025479,-0.124141187,-0.067224521,-0.052807854,0.124692146,-0.184391187,0.045442146,-0.188891187,-0.083057854,0.214942146,-0.005974521,0.077775479,0.041858813,0.082358813,0.320775479,0.012608813,-0.252057854,0.168858813,-0.264474521,-0.103391187,0.675775479,0.467275479,-0.071224521,0.227942146,0.437108813,-0.160224521,-0.189307854,-0.267641187,0.399942146,0.129692146,0.453525479,0.552775479,0.450858813,0.199108813,0.942275479,0.385692146,0.379858813,0.256858813,0.788108813,0.524442146,0.276442146,0.605775479,0.596608813,0.487775479,0.694775479,0.424942146,0.615608813,0.735275479,0.678275479,1.214608813,0.392192146,0.531108813,0.905858813,1.037442146,0.705858813,0.875608813,1.201275479,0.594442146,0.760525479,0.825942146,0.552692146,1.161192146,0.733358813,0.723775479,1.149025479
