id,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Dominican Republic,-0.3065,-0.013083333,0.397416667,-0.205333333,-0.203,0.12825,-0.469,0.552916667,-0.190916667,-0.203416667,0.13775,-0.1755,-0.137416667,0.325083333,0.172416667,-0.479666667,0.471333333,0.275916667,-0.647166667,-0.278416667,0.229166667,0.521666667,-0.082416667,-0.300416667,-0.11575,0.222583333,0.339416667,-0.281416667,0.496916667,-0.219083333,0.01025,-0.193083333,0.130916667,0.194583333,-0.122166667,-0.160083333,-0.126416667,-0.0805,0.378333333,0.036083333,-0.257916667,0.037583333,0.451166667,0.1485,-0.074,-0.41775,-0.05775,-0.17625,0.17575,0.413916667,0.07525,-0.445916667,-0.34675,0.26175,0.420666667,0.044583333,-0.392166667,-0.267333333,0.148416667,0.407166667,0.152,0.054083333,0.01625,-0.334333333,-0.009083333,0.087833333,-0.019833333,-0.23475,0.223666667,-0.02425,-0.003666667,0.325583333,-0.416583333,-0.254333333,0.224083333,0.256916667,-0.48,0.1785,-0.113,0.538583333,-0.071083333,-0.19025,0.598416667,-0.263916667,-0.1385,0.292416667,-0.498,0.006833333,0.167083333,0.362833333,-0.179666667,-0.214666667,0.270583333,-0.11775,-0.112083333,-0.024833333,0.364083333,0.077166667,-0.487,0.8265,-0.020916667,-0.5035,-0.292416667,0.46025,0.240583333,0.045083333,-0.267583333,0.162416667,0.0645,0.040333333,-0.42675,0.223833333,0.0325,-0.204833333,0.089333333,-0.04975
Ecuador,-0.404416667,0.189833333,0.4825,-0.416583333,0.08825,-0.043666667,-0.33625,0.515916667,-0.07875,-0.409083333,-0.062416667,-0.072666667,-0.160666667,0.507333333,0.271583333,-0.386333333,0.532,0.032833333,-0.619166667,-0.256583333,0.3375,0.466666667,-0.111,-0.17275,0.176583333,-0.004333333,-0.16725,-0.050833333,0.564833333,-0.361416667,0.130416667,-0.254,0.271083333,0.091416667,-0.1955,-0.421416667,0.258333333,-0.11125,0.314,0.047,-0.2745,0.560083333,0.1535,0.276916667,-0.550916667,-0.103666667,0.062,0.21125,-0.18375,-0.058333333,0.083166667,-0.265833333,-0.395916667,0.678416667,-0.118083333,0.27425,-0.649,-0.1035,0.025583333,0.978416667,-0.126416667,-0.29775,-0.172833333,0.040916667,0.024166667,0.128333333,-0.13075,0.3215,-0.04125,-0.35975,0.0875,0.527916667,-0.460833333,-0.387833333,0.91225,-0.4035,-0.38625,-0.124083333,0.408416667,0.21275,-0.10625,0.204666667,0.044583333,-0.168333333,0.309583333,0.469416667,-1.060583333,-0.047833333,0.23325,0.775583333,-0.716166667,-0.2545,0.558333333,0.09475,0.082,-0.189916667,-0.2045,0.357083333,-0.541666667,1.050416667,0.038083333,-1.218833333,0.123833333,0.210083333,0.527583333,-0.095333333,-0.020416667,-0.118416667,0.073666667,-0.243416667,-0.1355,0.452916667,-0.03725,-0.30325,0.10925,-0.181791667
Egypt,0.30125,-0.061083333,0.317416667,0.383833333,-0.556666667,-0.572166667,-0.082416667,0.420166667,0.365833333,-0.819416667,0.049083333,0.9255,-0.873333333,0.145833333,-0.184,-0.213,0.722416667,0.635166667,-0.049416667,-0.70375,0.331416667,0.10775,-0.741166667,0.261666667,0.349916667,-0.031,0.275166667,-0.135583333,-0.2925,0.455666667,0.220166667,-0.64025,0.4425,0.040666667,-0.360833333,0.029916667,0.154916667,-0.032583333,0.519666667,-0.20775,-0.614166667,0.728916667,-0.258166667,0.232666667,-0.207166667,-0.40875,0.1725,-0.522,0.79075,0.26475,-1.174666667,-0.251333333,0.788583333,0.390083333,0.191833333,-0.5895,-0.00925,0.73775,-0.42225,0.058333333,0.266666667,-1.020166667,1.336583333,-1.387416667,1.263083333,0.155166667,-1.178916667,0.290166667,0.606583333,-1.088916667,0.457916667,0.665583333,-0.696,-0.028416667,0.17475,-0.114166667,-0.050333333,-0.112166667,0.282833333,-0.193166667,0.285916667,0.6065,-0.49475,-0.213666667,-0.398,-0.360166667,0.787666667,0.328416667,-0.307833333,-0.052916667,0.387583333,-0.4465,0.301416667,-0.002916667,-0.533583333,0.837333333,-0.15725,-0.065833333,0.257166667,-0.486666667,0.74275,0.096916667,-0.897916667,0.734916667,0.099916667,-0.219833333,0.014666667,0.009166667,-0.014583333,0.078666667,0.323583333,-0.172916667,1.416916667,-1.8205,0.4395,0.734333333
El Salvador,-0.619333333,-0.245166667,0.162583333,-0.521083333,0.493583333,-0.15,-0.349333333,0.296416667,0.1225,0.010166667,-0.090916667,0.346583333,-0.854333333,1.026416667,-0.026583333,-0.548,0.318333333,0.448,-0.652083333,-0.240666667,0.490416667,0.269333333,-0.272333333,0.243333333,-0.022583333,-0.06725,0.08375,-0.211833333,0.422416667,-0.27325,0.003583333,0.018333333,0.408666667,-0.138416667,-0.245333333,0.057416667,0.167583333,-0.380833333,0.222,-0.1555,-0.3295,0.245833333,0.08475,0.417583333,-0.159833333,-0.202666667,-0.043333333,0.07625,0.51275,0.14425,-0.323166667,-0.365166667,-0.318583333,0.55075,0.062583333,0.28975,-0.587,-0.042583333,-0.037666667,0.4,0.299166667,-0.258083333,-0.28375,0.089916667,-0.3265,0.266166667,0.078083333,0.182916667,-0.267833333,-0.151,-0.13975,0.592916667,-0.305083333,-0.181833333,0.692666667,-0.243833333,-0.43675,0.106,-0.081,0.488916667,-0.075083333,0.01625,0.086333333,-0.3645,0.356083333,0.377833333,-0.854,0.194166667,0.016,0.583583333,-0.263083333,-0.269416667,0.362166667,0.07425,0.141166667,-0.118833333,0.250083333,-0.179083333,-0.379666667,0.681333333,0.095333333,-0.8515,0.127583333,0.08575,0.2175,0.013666667,0.0185,-0.11975,0.135666667,-0.283333333,-0.226916667,0.539333333,-0.328916667,0.091,0.010666667,0.350444444
England,0.558333333,-0.255291667,-0.251666667,-0.18825,-0.361333333,0.326958333,-0.062416667,0.127708333,0.121208333,-0.430208333,0.479833333,-0.698916667,0.52125,0.698458333,-0.640083333,0.393333333,0.14775,-0.898625,0.299333333,-0.526583333,0.768,-0.897666667,1.015166667,0.734125,-1.532583333,0.247958333,0.24325,-0.103041667,0.521958333,-0.556375,0.3045,-0.331125,0.301666667,-0.300541667,0.411458333,0.437125,0.053833333,-0.37825,-0.209625,0.079875,0.535708333,-0.334166667,-0.516458333,-0.104,0.048833333,0.907708333,-0.453,0.706416667,-0.779083333,0.001541667,0.417416667,0.511,-0.982833333,-0.201208333,-0.077625,0.860291667,-0.762625,0.106875,-0.325,0.951208333,-0.580041667,0.954125,-0.646083333,0.104791667,-1.066541667,-0.189083333,0.923333333,-0.558291667,0.436583333,0.267125,-0.287083333,-0.086625,0.202583333,0.405041667,-0.572,0.299458333,-0.036125,0.33025,0.020875,-0.47,-0.109291667,-0.516833333,0.627416667,-0.171833333,0.537083333,0.07775,-0.166916667,-0.784,-0.159291667,0.334208333,0.667791667,0.60625,0.104375,-0.853291667,0.195916667,-0.389208333,0.521083333,0.282416667,-0.918291667,1.144916667,-0.225708333,0.222666667,-0.274125,-0.258208333,0.578375,0.050541667,-0.028291667,-0.063708333,0.284833333,-0.126791667,-0.482708333,0.115333333,-1.104875,1.559458333,-0.88525,-0.058416667
Equatorial Guinea,-0.486916667,0.584916667,-0.069666667,0.191,-0.457083333,-0.119583333,-0.588083333,0.799083333,-0.11325,0.054416667,0.007833333,-0.111916667,0.105083333,-0.309916667,0.761833333,0.215416667,-0.111583333,-0.034333333,-0.069833333,0.02625,-0.433416667,0.530666667,-0.22125,0.177166667,-0.25625,-0.053666667,0.54725,-0.641666667,0.498916667,0.16775,-0.439583333,0.004166667,0.11875,0.18175,-0.29325,0.35375,0.034583333,-0.012083333,-0.008083333,0.27475,-0.082333333,-0.520916667,0.12525,0.574,-0.22475,-0.452083333,0.51375,0.104416667,-0.41775,0.272,-0.285166667,0.3935,-0.41075,0.083166667,-0.071666667,-0.029833333,-0.416333333,0.23375,-0.18625,0.396166667,-0.087583333,0.102916667,0.044833333,-0.253916667,0.124916667,0.257916667,-0.388166667,0.053916667,0.330916667,-0.239083333,-0.034,0.193833333,0.005083333,-0.324833333,0.131166667,0.381333333,-0.540833333,-0.016333333,-0.176083333,0.576083333,-0.205166667,0.356583333,-0.01175,-0.4395,-0.071583333,0.337916667,0.011083333,-0.246666667,-0.055333333,0.5885,-0.081416667,-0.2795,0.155,-0.049916667,-0.345916667,0.300166667,0.097166667,0.328083333,-0.376166667,0.086833333,0.67825,-0.6805,-0.102416667,-0.013333333,0.31925,0.100916667,-0.03325,0.02975,0.1615,-0.01175,-0.004916667,0.064083333,0.069666667,-0.356833333,-0.008833333,0.053666667
Eritrea,0.58875,-0.415166667,-0.317916667,0.18425,-0.237166667,-0.1535,0.455416667,-0.169,-0.1515,-0.193833333,0.098166667,0.20625,-0.04725,-0.171666667,-0.27475,-0.009333333,0.861416667,0.302333333,-1.211083333,0.1055,0.245833333,0.969333333,-0.739416667,-0.107166667,0.011,-0.033833333,0.405666667,-0.13075,0.206666667,0.030916667,0.313416667,-0.329916667,-0.244,0.375333333,-0.362416667,-0.18625,0.20625,0.174916667,-0.0905,-0.166666667,0.006416667,0.316166667,0.087833333,0.328833333,-0.111,-0.777083333,0.59325,-0.155333333,-0.1,0.325916667,-0.366083333,-0.03125,-0.025583333,0.098833333,0.3365,-0.16425,-0.04475,-0.07775,-0.318833333,0.171416667,0.63025,-0.660166667,0.3735,-0.466416667,0.294333333,0.268916667,-0.794583333,0.35175,0.382833333,-0.676333333,0.089166667,0.561583333,-0.157333333,-0.488166667,0.59775,0.1885,-0.492,-0.093916667,0.224,0.023166667,0.058,0.288,0.17,-0.374416667,-0.330166667,0.141,0.314583333,-0.396916667,0.008166667,0.430083333,0.105416667,-0.583083333,0.793583333,-0.19125,-0.827916667,0.501333333,-0.039666667,0.246083333,0.04725,-0.037916667,0.431833333,-0.06375,0.003166667,-0.106666667,0.228833333,0.090333333,-0.15225,0.1125,-0.198,-0.006583333,0.108916667,0.49825,-0.038416667,-0.468416667,0.294333333,0.623416667
Estonia,-0.063166667,-0.953,-0.072333333,0.994916667,-2.274083333,2.877833333,-1.737583333,1.020333333,0.595833333,-1.921166667,0.616916667,-0.031916667,1.727083333,-1.011166667,-0.753833333,1.38275,0.072583333,-2.576333333,1.588916667,-0.858583333,0.994083333,-0.759166667,1.883166667,-0.8785,-1.03625,0.095416667,0.749,0.691916667,-1.345166667,0.302416667,0.047583333,-0.433333333,1.930333333,-2.078333333,1.62775,-1.307,2.53625,-1.507416667,0.763083333,-0.169916667,0.754833333,-1.118416667,-2.255833333,-0.884666667,0.223,3.555083333,-0.526083333,-0.944666667,0.145166667,-0.672083333,1.441583333,0.974833333,-1.510416667,-0.149166667,-0.632,1.201916667,-0.629,-0.754333333,-0.768916667,2.159833333,-1.341333333,1.58875,-1.000916667,1.670083333,-1.886333333,-0.475333333,0.95825,-0.732416667,-0.380666667,1.3695,-0.817,-0.807916667,0.54075,1.045416667,0.571416667,-0.464083333,0.80475,0.604166667,-3.100666667,0.97,-0.867166667,0.890916667,-0.301916667,0.6805,0.261583333,0.699166667,-0.397333333,-2.17725,1.317833333,-1.603,2.4595,1.437,-0.482,-0.4405,0.14375,-1.255583333,0.106,0.913583333,-1.587333333,1.199833333,-0.416916667,1.095416667,0.551916667,-1.03575,0.238583333,-0.549416667,0.278666667,0.060583333,0.530416667,0.299,0.437,-1.206,-1.018833333,1.822333333,-1.379333333,1.47575
Ethiopia,0.28675,-0.335833333,-0.094166667,0.187,-0.257333333,-0.102833333,0.097666667,-0.004666667,-0.13775,-0.222583333,0.14425,-0.089666667,0.708333333,-0.206166667,-0.40675,-0.096166667,0.795,0.137416667,-0.864,-0.197583333,0.182666667,0.808916667,-0.459583333,-0.1115,-0.214,-0.039,0.392916667,-0.121583333,0.202916667,-0.143,0.02475,0.157,0.030083333,0.323833333,-0.595083333,0.375666667,-0.25525,0.198666667,-0.192833333,0.013416667,0.019166667,0.18425,0.243166667,0.186416667,-0.203333333,-0.301,0.183916667,0.036083333,-0.152166667,0.09525,-0.239166667,0.027333333,-0.27875,0.241833333,0.274833333,0.026083333,-0.195666667,0.02425,-0.368333333,0.189583333,0.512333333,-0.214083333,-0.206416667,-0.04675,-0.036083333,0.21475,-0.22675,0.003166667,0.105583333,-0.23875,-0.082416667,0.55225,-0.051833333,-0.3835,0.498916667,0.19525,-0.654,0.055416667,0.15225,0.137333333,-0.02,0.212166667,0.312583333,-0.487416667,0.100916667,0.237833333,-0.301333333,-0.275416667,0.276666667,0.433333333,-0.1075,-0.663083333,0.523583333,0.032833333,-0.172916667,-0.25075,0.219916667,0.187833333,-0.037916667,0.06525,0.265583333,-0.242583333,0.31575,-0.101083333,0.16175,0.033916667,-0.0785,0.11825,-0.118833333,-0.054083333,-0.121416667,0.671,-0.346083333,0.146666667,-0.098,0.655333333
Fiji,0.134916667,-0.385166667,-0.164916667,0.016583333,-0.305083333,0.65875,-0.417083333,0.084666667,0.285083333,-0.27225,0.032666667,0.0475,0.475583333,-0.235083333,-0.14875,-0.118,0.01675,0.430333333,0.014166667,-0.259083333,0.012416667,-0.135833333,-0.098083333,0.373333333,-0.276416667,-0.272166667,0.546083333,-0.273666667,0.0135,0.900583333,-0.46175,0.063,-0.603333333,0.452083333,0.311416667,-0.130416667,-0.121083333,0.202,0.023083333,0.102333333,0.020416667,-0.710083333,0.160916667,0.416333333,-0.263166667,0.154416667,-0.214666667,-0.003666667,0.235583333,0.261666667,-0.25175,0.05475,0.079916667,-0.349166667,0.470083333,-0.169,0.104166667,-0.080166667,-0.117666667,-0.135666667,0.056,0.281833333,-0.184583333,0.18525,-0.296416667,0.028416667,0.223,-0.751666667,0.182,0.209416667,0.122333333,-0.04375,0.247916667,0.148833333,-0.272333333,0.52675,-0.128833333,0.116166667,-0.243916667,-0.30925,-0.113583333,0.250833333,0.0305,0.146916667,-0.169083333,0.011,0.277416667,-0.075,-0.458083333,0.147916667,0.75725,-0.474583333,-0.044833333,-0.0525,-0.051666667,-0.289166667,0.141583333,0.56725,0.145083333,-0.537666667,0.541916667,-0.178666667,0.1505,-0.08575,-0.038083333,-0.266666667,0.061083333,0.135666667,-0.011916667,0.423833333,-0.325166667,-0.50275,0.691083333,-0.195666667,-0.244583333,0.463125
Finland,-0.4045,-1.452916667,0.267083333,1.593583333,-2.5565,2.842083333,-1.32325,0.942916667,0.347,-0.839833333,0.162,-0.06925,1.030916667,-0.367916667,-1.477,1.403916667,0.214833333,-2.759833333,1.944666667,-0.796916667,1.105416667,-0.713916667,2.334083333,-1.37675,-0.581916667,-0.191833333,0.99675,-0.005583333,-1.31075,0.327666667,0.297666667,0.12975,1.416916667,-1.529,1.265416667,-1.099833333,2.11875,-1.384,0.207416667,0.672833333,0.86375,-1.845083333,-1.606083333,-1.081666667,0.605,3.182916667,-0.588416667,-1.24125,0.625583333,-0.81425,1.288333333,0.686083333,-0.839666667,-0.606416667,-0.459416667,1.593916667,-0.450333333,-2.448333333,0.148416667,2.074083333,-1.48425,2.013,-0.811,1.2525,-2.026916667,0.28725,0.622416667,-1.021333333,-1.145916667,2.26875,-1.52525,0.042833333,0.643083333,-0.317,1.96825,-1.11225,1.650333333,-0.366583333,-2.583083333,0.754583333,-1.0525,1.2905,-0.523916667,-0.041666667,0.970916667,0.1905,0.424416667,-2.913333333,1.664916667,-1.333666667,2.01275,1.813833333,-0.727083333,-0.615,0.321333333,-0.866666667,-0.009,0.580166667,-0.661,0.5345,-1.000833333,1.09575,1.268166667,-1.495416667,0.134916667,0.269666667,0.114916667,0.6155,-0.338083333,0.200166667,0.108583333,-0.761666667,-1.2955,2.397416667,-1.633916667,2.156875
France,0.03475,0.180916667,-0.155833333,-0.658916667,0.0635,0.200416667,0.220916667,-0.393583333,0.294833333,-0.20625,-0.059833333,-0.341166667,0.385666667,0.67,-0.622583333,0.373166667,-0.22375,-0.071583333,0.060833333,-0.762166667,0.724583333,-0.38675,0.763666667,0.368833333,-1.016333333,0.459833333,-0.233,-0.137333333,0.7225,-0.363083333,0.47675,-0.638583333,0.510833333,-0.637166667,0.167166667,-0.01175,0.44575,-0.3355,0.095416667,0.4025,-0.3465,-0.211,-0.346833333,-0.064583333,0.358916667,0.83775,-0.72225,0.59725,-0.563416667,0.797166667,-0.300083333,0.364416667,-0.46275,-0.286166667,0.141833333,0.05475,-0.52525,0.419916667,-0.974583333,1.03825,-0.018833333,0.592083333,-0.647583333,0.674166667,-1.2875,-0.3415,0.917583333,-0.488583333,0.713333333,-0.127666667,-0.28975,0.03575,0.06575,-0.030083333,-0.27475,0.29275,0.15325,-0.077916667,0.315833333,-0.26175,-0.359583333,0.179416667,-0.280583333,0.524833333,0.59875,-0.191583333,-0.619583333,-0.24025,0.243666667,0.0835,0.62575,0.349166667,0.10875,-0.899333333,0.323416667,-0.31275,1.006,-0.256416667,-0.885833333,1.082083333,-0.375333333,0.18425,0.062416667,-0.270833333,0.351666667,0.28975,-0.673833333,0.030166667,0.449583333,-0.24725,-0.315083333,0.360166667,-0.82625,1.364166667,-0.772416667,-0.122541667
Gabon,-0.428916667,0.495416667,-0.045666667,0.22425,-0.377916667,-0.100166667,-0.679083333,0.669666667,-0.056416667,0.097833333,-0.00175,-0.028916667,0.05625,-0.3445,0.814416667,0.031916667,-0.1215,0.02,0.033666667,-0.110583333,-0.41025,0.353916667,0.003,0.217666667,-0.380333333,0.000416667,0.64175,-0.61775,0.4505,0.102,-0.257,-0.194083333,0.074166667,0.32175,-0.382583333,0.317916667,0.162583333,-0.057833333,-0.059416667,0.295916667,-0.140583333,-0.430916667,0.08675,0.54175,-0.140416667,-0.48725,0.675416667,0.056916667,-0.5315,0.326166667,-0.328666667,0.439083333,-0.404333333,0.060166667,-0.056166667,-0.064083333,-0.354333333,0.169,-0.0315,0.282833333,-0.098,0.10225,0.086416667,-0.334416667,0.161416667,0.238416667,-0.3325,0.019166667,0.31275,-0.306166667,-0.032583333,0.246666667,-0.004833333,-0.331416667,0.097666667,0.430833333,-0.546166667,0.023583333,-0.263916667,0.644166667,-0.206166667,0.346416667,-0.07,-0.328333333,-0.167666667,0.485333333,0.010583333,-0.32025,-0.006916667,0.550583333,-0.073416667,-0.265583333,0.06275,-0.004,-0.326583333,0.30425,0.102583333,0.289833333,-0.472166667,0.265666667,0.664416667,-0.658,-0.164416667,-0.058833333,0.320333333,0.078083333,-0.05875,0.112166667,0.192333333,-0.094166667,0.064333333,0.00675,0.086333333,-0.490083333,0.10075,0.006833333
Gambia,-0.580833333,0.359416667,-0.35975,0.0875,0.079416667,-0.326583333,-0.570666667,0.3805,0.180916667,-0.925416667,0.645666667,0.01375,0.512,-0.368083333,0.139666667,0.40675,-0.3035,0.273083333,-0.410666667,-0.35025,0.232,0.353333333,-0.174916667,0.155916667,-0.14675,0.274666667,-0.167,0.10725,0.5275,-0.500666667,-0.333666667,0.073666667,-0.154583333,0.641416667,-0.349083333,0.034333333,-0.347916667,0.176166667,0.345666667,0.1225,-0.122416667,-0.194833333,0.19,0.210833333,-0.3205,-0.237666667,0.513666667,0.223333333,-0.556916667,0.130583333,-0.264,0.246,-0.196416667,-0.067166667,-0.087583333,0.17475,-0.098416667,0.23575,-0.3235,0.07725,0.490166667,-0.347166667,0.100833333,0.012166667,0.171666667,0.098166667,-0.248166667,-0.4335,0.542916667,-0.548583333,0.154333333,1.0175,-0.200916667,-0.780666667,0.343333333,0.299833333,-0.830583333,0.115,-0.026416667,0.810833333,-0.411916667,0.441083333,-0.00575,-0.014,-0.492666667,1.0525,-0.741166667,-0.085416667,-0.067916667,0.646416667,-0.335666667,-0.228166667,0.30825,-0.090416667,-0.010916667,0.206333333,-0.336583333,0.286,0.108666667,0.051416667,0.475916667,-1.068583333,0.30625,0.426,0.058166667,-0.319333333,0.143916667,0.2325,-0.427666667,0.187583333,-0.018833333,-0.387083333,0.843916667,-0.520416667,0.019166667,0.422708333
Georgia,-0.665166667,1.4615,-0.887416667,1.063583333,-1.041166667,-0.009666667,-0.44575,0.588666667,0.138333333,-0.988833333,0.081666667,1.069916667,-0.086916667,-1.65025,1.551583333,-0.440416667,0.376833333,0.417083333,0.143333333,0.176166667,-0.2745,-0.054,-1.84125,0.641166667,1.328416667,0.025416667,-0.256666667,0.114166667,-0.313666667,-0.079166667,-0.993,0.214,1.303583333,-1.113666667,0.073333333,-0.419583333,0.620166667,0.7825,-0.165666667,0.56125,-0.272416667,-0.126833333,0.126,-0.462666667,-0.39,0.220333333,0.6335,-1.415416667,0.829416667,0.838166667,-0.799666667,-0.495333333,0.31025,0.480166667,0.471333333,-1.086083333,0.64775,1.040333333,-2.427416667,1.93225,-0.487166667,-1.050833333,1.283416667,0.128916667,0.774,-1.02275,-0.960083333,0.495833333,2.310916667,-2.659083333,0.853916667,-0.758,1.258666667,-0.352666667,-0.8405,-0.138583333,0.399166667,0.485916667,-1.017416667,0.585916667,0.1045,1.155166667,-0.782,0.658666667,-1.462083333,0.633416667,-0.094833333,-0.146083333,0.425,-0.62725,0.036416667,0.73025,-0.092333333,0.012833333,-1.466166667,0.006916667,1.3205,0.70925,-0.309666667,-0.56725,1.308083333,-0.089583333,-0.458,0.550583333,-0.65575,-0.401416667,0.414,0.194916667,-0.00975,0.122166667,-0.217333333,0.2435,1.550333333,-2.578666667,1.263583333,0.899291667
Germany,0.564083333,-0.378,0.215333333,-0.771,-0.424416667,1.14575,-0.002083333,-0.372916667,0.326583333,-0.501416667,-0.33125,-0.1845,1.081916667,0.60725,-1.188583333,0.669333333,-0.019833333,-0.611583333,0.551583333,-0.927416667,0.994083333,-1.192833333,1.314916667,0.399,-1.83875,0.805,-0.460416667,0.768666667,0.431333333,-0.640333333,0.291416667,-0.965,1.376166667,-1.187,0.757416667,-0.649416667,1.865916667,-1.098,0.00475,0.2355,0.096416667,-0.356166667,-1.827083333,0.5145,0.098916667,1.683,-0.603916667,0.582916667,-0.517166667,0.075083333,0.584,0.134083333,-0.523083333,0.163,-0.809583333,1.060166667,-1.278166667,-0.10475,-0.714583333,1.716583333,-0.36025,0.856916667,-0.668583333,0.61,-1.79925,-0.104416667,1.015833333,-0.603333333,1.012666667,0.396,-0.718083333,-0.410583333,-0.056916667,0.744083333,-0.545333333,0.348,0.567583333,0.12325,-0.443166667,0.154333333,-0.872083333,-0.031083333,-0.174416667,0.59325,0.752833333,0.112333333,-1.062666667,-0.509666667,0.47175,-0.495833333,1.606333333,0.48425,0.009666667,-1.166416667,0.98275,-0.872333333,1.2135,-0.8135,-1.659083333,1.67425,0.123083333,0.449,0.399666667,-0.93,0.546916667,-0.143083333,-0.440833333,0.075,0.577583333,0.2915,-0.355333333,-0.283,-1.350166667,1.810583333,-0.592416667,0.008083333
Ghana,-0.357833333,0.800583333,-0.1285,-0.200166667,-0.218416667,-0.348,-0.140416667,0.516333333,0.284166667,-0.416916667,0.256083333,-0.28925,0.122583333,-0.33775,0.878083333,0.18775,0.039833333,-0.06425,-0.30575,0.4425,-0.442083333,0.19925,0.03875,0.10525,-0.089916667,-0.161333333,0.12925,-0.102666667,0.4585,-0.5085,0.052833333,0.143916667,0.196666667,0.01625,-0.516416667,0.3835,-0.04175,-0.111,-0.183166667,0.51825,-0.036083333,-0.573166667,0.633,0.241166667,-0.379,-0.300833333,0.456166667,-0.104666667,-0.195583333,0.257416667,-0.379833333,0.348083333,-0.4,0.237666667,-0.145666667,-0.02925,-0.252583333,-0.050666667,-0.01825,0.288833333,0.123666667,0.038833333,-0.059166667,-0.142333333,-0.0195,0.250916667,-0.380416667,0.072916667,0.302833333,-0.326416667,0.148333333,0.393666667,0.0175,-0.533083333,0.246833333,0.515333333,-0.672833333,-0.128916667,-0.189916667,0.639333333,-0.2055,0.3305,-0.06525,-0.06125,-0.217166667,0.516666667,-0.1405,-0.23825,-0.047,0.890833333,-0.5385,-0.24325,0.24375,-0.275333333,-0.136166667,0.255666667,-0.122833333,0.246166667,-0.081416667,-0.057916667,0.590583333,-0.543583333,0.126,0.032833333,0.122333333,0.132416667,-0.117666667,0.185333333,-0.019583333,0.046083333,-0.259833333,0.18975,0.377416667,-0.33525,-0.32025,0.438
Greece,0.596416667,-0.134083333,0.268416667,-0.278166667,-0.130416667,-0.099833333,-0.026833333,-0.175166667,0.029333333,-0.283833333,0.19925,0.548333333,-0.15925,-0.29675,-0.011333333,-0.021416667,-0.11875,0.741083333,0.735916667,-0.748416667,0.0005,-0.3305,-0.23375,0.031833333,0.629083333,0.29775,-0.483333333,0.087583333,0.422833333,0.337416667,-0.768166667,-0.655,0.901333333,-0.346083333,0.035166667,-0.79275,1.407416667,-0.246833333,-0.03925,0.31625,-0.695583333,0.417916667,-1.162666667,0.46575,-0.059583333,0.52725,-0.341083333,0.331416667,0.54975,0.0205,-0.999,-0.25575,1.25725,-0.06675,0.292,-1.333583333,0.24475,0.667083333,-1.02025,0.620333333,0.327666667,-0.962833333,1.098666667,-0.15775,0.106083333,-0.131333333,-0.677833333,-0.029083333,1.0415,-0.798833333,0.255666667,-0.07575,0.126166667,-0.500916667,0.03975,-0.007333333,-0.01,0.042166667,-0.520083333,1.0895,-0.678,0.5365,-0.599583333,0.389583333,-0.184083333,-0.152083333,0.268583333,0.339083333,-0.0815,-0.229666667,0.185,-0.212916667,0.620416667,-1.0865,0.3725,0.25525,1.004083333,-0.942416667,-0.2555,-0.0835,0.742833333,0.486083333,-0.318833333,0.25825,-0.30925,-0.14975,-0.016916667,-0.280333333,0.037333333,0.870583333,-0.028333333,-0.09875,0.415083333,-1.109916667,0.778166667,1.114
Greenland,-0.83625,0.899,1.216416667,-0.242083333,-0.38125,-0.23125,-0.2725,0.719666667,-1.118333333,0.180083333,1.33575,-0.636166667,-1.132833333,0.879833333,1.081,-0.918666667,-1.297666667,1.376833333,0.67375,-0.803666667,-1.018083333,1.062166667,-0.648,0.0195,0.562416667,1.12325,-0.459416667,0.139666667,0.445666667,-0.04,1.0415,0.1525,-0.315583333,-0.733833333,0.87375,0.189916667,-0.89825,0.117,0.258833333,-0.257666667,-0.35525,1.084833333,-0.255833333,-0.117,-0.493,-1.245583333,0.227,1.036333333,0.273916667,0.96325,-2.57175,-0.24225,1.033083333,-0.837166667,1.089166667,-0.51,0.468833333,-0.424583333,-0.1225,0.696666667,-0.189333333,-0.46,0.951416667,-1.526083333,1.5625,-0.297916667,-0.848666667,1.043833333,-1.311833333,0.258916667,-0.235416667,0.426833333,-0.346083333,-0.972333333,0.8925,-0.455583333,1.067916667,-1.31925,1.499583333,-0.124916667,-0.297833333,-0.136916667,1.069583333,-0.825666667,-0.649583333,-1.456166667,1.120833333,1.756166667,-0.561833333,-0.587583333,0.85575,-1.5045,0.930083333,0.066583333,-1.213166667,0.317333333,0.62525,0.402416667,0.939166667,-0.6975,0.858833333,-1.11525,0.886333333,-0.2285,0.776,0.564166667,-1.044916667,1.149916667,-0.963083333,0.040166667,-0.31575,0.0735,1.770083333,-1.628,0.402083333,1.3625
